snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2024-03-01,field_total,ALL,All linguistics (union),73106,66204,1.0,1.0,0.0,0,3fb46f2158,default
2024-03-01,topic,T10759,Translation Studies and Practices,6626,5728,0.09063552,0.08652045,0.00411506,1,3fb46f2158,default
2024-03-01,topic,T10021,EFL/ESL Teaching and Learning,6192,5451,0.08469893,0.08233641,0.00236252,2,3fb46f2158,default
2024-03-01,topic,T13122,Linguistics and Cultural Studies,4987,4045,0.06821602,0.06109903,0.00711699,3,3fb46f2158,default
2024-03-01,topic,T12768,Linguistics and language evolution,4817,3775,0.06589062,0.05702072,0.0088699,4,3fb46f2158,default
2024-03-01,topic,T12373,Linguistic research and analysis,4635,4216,0.06340109,0.06368195,-0.00028086,5,3fb46f2158,default
2024-03-01,topic,T10265,Multilingual Education and Policy,4212,4241,0.05761497,0.06405957,-0.0064446,6,3fb46f2158,default
2024-03-01,topic,T13538,Linguistics and Language Analysis,3773,3986,0.05160999,0.06020784,-0.00859785,7,3fb46f2158,default
2024-03-01,topic,T14006,"Linguistics, Language Diversity, and Identity",3507,3445,0.04797144,0.05203613,-0.00406469,8,3fb46f2158,default
2024-03-01,topic,T12881,linguistics and terminology studies,2818,1528,0.03854677,0.02308018,0.01546659,9,3fb46f2158,default
2024-03-01,topic,T14081,Linguistic Education and Pedagogy,2811,3139,0.03845102,0.04741405,-0.00896304,10,3fb46f2158,default
2024-03-01,topic,T12658,Language and Culture,2785,2526,0.03809537,0.03815479,-5.943e-05,11,3fb46f2158,default
2024-03-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",2628,2683,0.0359478,0.04052625,-0.00457845,12,3fb46f2158,default
2024-03-01,topic,T10383,"Language, Discourse, Communication Strategies",2620,2611,0.03583837,0.0394387,-0.00360033,13,3fb46f2158,default
2024-03-01,topic,T12341,Spanish Linguistics and Language Studies,2559,2667,0.03500397,0.04028457,-0.00528061,14,3fb46f2158,default
2024-03-01,topic,T12353,Lexicography and Language Studies,2394,2038,0.03274697,0.03078364,0.00196333,15,3fb46f2158,default
2024-03-01,topic,T13912,"Language, Linguistics, Cultural Analysis",2323,1995,0.03177578,0.03013413,0.00164165,16,3fb46f2158,default
2024-03-01,topic,T11640,Linguistic Variation and Morphology,2207,1987,0.03018904,0.03001329,0.00017575,17,3fb46f2158,default
2024-03-01,topic,T13156,Historical Linguistics and Language Studies,2155,2086,0.02947774,0.03150867,-0.00203093,18,3fb46f2158,default
2024-03-01,topic,T13152,French Language Learning Methods,2065,1819,0.02824666,0.02747568,0.00077097,19,3fb46f2158,default
2024-03-01,topic,T14021,Medieval European Literature and History,2039,1977,0.02789101,0.02986224,-0.00197124,20,3fb46f2158,default
2024-03-01,topic,T13260,Linguistics and Language Studies,1513,1341,0.02069598,0.02025557,0.0004404,21,3fb46f2158,default
2024-03-01,topic,T13310,Subtitles and Audiovisual Media,1453,1180,0.01987525,0.0178237,0.00205155,22,3fb46f2158,default
2024-03-01,topic,T13727,Linguistic and Sociocultural Studies,1031,874,0.01410281,0.01320162,0.00090119,23,3fb46f2158,default
2024-03-01,topic,T13814,Cultural and political discourse analysis,684,647,0.00935628,0.00977282,-0.00041655,24,3fb46f2158,default
2024-03-01,topic,T14170,Classical Studies and Philology,216,181,0.00295461,0.00273397,0.00022064,25,3fb46f2158,default
2024-03-01,topic,T13606,Umberto Eco and Semiotics,56,38,0.00076601,0.00057398,0.00019203,26,3fb46f2158,default
