snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2024-12-01,field_total,ALL,All linguistics (union),69769,72089,1.0,1.0,0.0,0,3fb46f2158,default
2024-12-01,topic,T10021,EFL/ESL Teaching and Learning,7124,5832,0.10210839,0.0809,0.02120839,1,3fb46f2158,default
2024-12-01,topic,T10759,Translation Studies and Practices,6464,6285,0.0926486,0.0871839,0.0054647,2,3fb46f2158,default
2024-12-01,topic,T13122,Linguistics and Cultural Studies,4773,4649,0.06841147,0.06448973,0.00392174,3,3fb46f2158,default
2024-12-01,topic,T12768,Linguistics and language evolution,4728,4650,0.06776649,0.0645036,0.00326289,4,3fb46f2158,default
2024-12-01,topic,T10265,Multilingual Education and Policy,4403,4027,0.06310826,0.0558615,0.00724675,5,3fb46f2158,default
2024-12-01,topic,T12373,Linguistic research and analysis,3883,4934,0.05565509,0.06844317,-0.01278808,6,3fb46f2158,default
2024-12-01,topic,T14006,"Linguistics, Language Diversity, and Identity",3354,3591,0.04807293,0.04981343,-0.0017405,7,3fb46f2158,default
2024-12-01,topic,T13538,Linguistics and Language Analysis,3091,4072,0.04430334,0.05648573,-0.01218239,8,3fb46f2158,default
2024-12-01,topic,T12658,Language and Culture,2645,2815,0.03791082,0.03904895,-0.00113813,9,3fb46f2158,default
2024-12-01,topic,T14081,Linguistic Education and Pedagogy,2637,3340,0.03779616,0.04633162,-0.00853546,10,3fb46f2158,default
2024-12-01,topic,T12341,Spanish Linguistics and Language Studies,2571,2623,0.03685018,0.03638558,0.0004646,11,3fb46f2158,default
2024-12-01,topic,T13912,"Language, Linguistics, Cultural Analysis",2438,2223,0.03494389,0.03083688,0.004107,12,3fb46f2158,default
2024-12-01,topic,T10383,"Language, Discourse, Communication Strategies",2416,2545,0.03462856,0.03530358,-0.00067502,13,3fb46f2158,default
2024-12-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",2406,2492,0.03448523,0.03456838,-8.315e-05,14,3fb46f2158,default
2024-12-01,topic,T12353,Lexicography and Language Studies,2188,2338,0.03136063,0.03243213,-0.0010715,15,3fb46f2158,default
2024-12-01,topic,T11640,Linguistic Variation and Morphology,2003,2148,0.02870903,0.0297965,-0.00108748,16,3fb46f2158,default
2024-12-01,topic,T13156,Historical Linguistics and Language Studies,1966,2186,0.0281787,0.03032363,-0.00214492,17,3fb46f2158,default
2024-12-01,topic,T14021,Medieval European Literature and History,1963,1953,0.0281357,0.02709151,0.00104419,18,3fb46f2158,default
2024-12-01,topic,T13152,French Language Learning Methods,1873,1937,0.02684573,0.02686956,-2.383e-05,19,3fb46f2158,default
2024-12-01,topic,T13310,Subtitles and Audiovisual Media,1637,1342,0.02346314,0.01861588,0.00484727,20,3fb46f2158,default
2024-12-01,topic,T13260,Linguistics and Language Studies,1622,1469,0.02324815,0.02037759,0.00287056,21,3fb46f2158,default
2024-12-01,topic,T12881,linguistics and terminology studies,1592,2757,0.02281816,0.03824439,-0.01542624,22,3fb46f2158,default
2024-12-01,topic,T13727,Linguistic and Sociocultural Studies,1006,978,0.01441901,0.01356656,0.00085245,23,3fb46f2158,default
2024-12-01,topic,T13814,Cultural and political discourse analysis,695,669,0.00996144,0.0092802,0.00068125,24,3fb46f2158,default
2024-12-01,topic,T14170,Classical Studies and Philology,247,181,0.00354025,0.00251079,0.00102947,25,3fb46f2158,default
2024-12-01,topic,T13606,Umberto Eco and Semiotics,44,53,0.00063065,0.0007352,-0.00010455,26,3fb46f2158,default
