snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2026-03-01,field_total,ALL,All linguistics (union),67095,73054,1.0,1.0,0.0,0,3fb46f2158,default
2026-03-01,topic,T10021,EFL/ESL Teaching and Learning,10898,7882,0.16242641,0.10789279,0.05453362,1,3fb46f2158,default
2026-03-01,topic,T10265,Multilingual Education and Policy,6216,4807,0.09264476,0.06580064,0.02684412,2,3fb46f2158,default
2026-03-01,topic,T10759,Translation Studies and Practices,5930,6445,0.08838214,0.08822241,0.00015973,3,3fb46f2158,default
2026-03-01,topic,T13122,Linguistics and Cultural Studies,3668,4974,0.05466875,0.06808662,-0.01341787,4,3fb46f2158,default
2026-03-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",3456,2638,0.05150905,0.03611027,0.01539878,5,3fb46f2158,default
2026-03-01,topic,T13538,Linguistics and Language Analysis,3427,3081,0.05107683,0.04217428,0.00890255,6,3fb46f2158,default
2026-03-01,topic,T12373,Linguistic research and analysis,3162,4332,0.04712721,0.0592986,-0.01217139,7,3fb46f2158,default
2026-03-01,topic,T12768,Linguistics and language evolution,2979,5046,0.04439973,0.06907219,-0.02467246,8,3fb46f2158,default
2026-03-01,topic,T14081,Linguistic Education and Pedagogy,2503,2984,0.03730531,0.0408465,-0.00354118,9,3fb46f2158,default
2026-03-01,topic,T14006,"Linguistics, Language Diversity, and Identity",2465,3295,0.03673895,0.04510362,-0.00836467,10,3fb46f2158,default
2026-03-01,topic,T11640,Linguistic Variation and Morphology,2294,2094,0.03419033,0.02866373,0.0055266,11,3fb46f2158,default
2026-03-01,topic,T10383,"Language, Discourse, Communication Strategies",2239,2454,0.03337059,0.03359159,-0.000221,12,3fb46f2158,default
2026-03-01,topic,T12341,Spanish Linguistics and Language Studies,1881,2607,0.02803488,0.03568593,-0.00765106,13,3fb46f2158,default
2026-03-01,topic,T13152,French Language Learning Methods,1757,1767,0.02618675,0.02418759,0.00199916,14,3fb46f2158,default
2026-03-01,topic,T13912,"Language, Linguistics, Cultural Analysis",1752,2852,0.02611223,0.03903961,-0.01292739,15,3fb46f2158,default
2026-03-01,topic,T12353,Lexicography and Language Studies,1617,2101,0.02410016,0.02875955,-0.00465939,16,3fb46f2158,default
2026-03-01,topic,T14021,Medieval European Literature and History,1483,1963,0.02210299,0.02687053,-0.00476755,17,3fb46f2158,default
2026-03-01,topic,T13156,Historical Linguistics and Language Studies,1476,1930,0.02199866,0.02641881,-0.00442015,18,3fb46f2158,default
2026-03-01,topic,T13310,Subtitles and Audiovisual Media,1473,1696,0.02195395,0.0232157,-0.00126176,19,3fb46f2158,default
2026-03-01,topic,T12881,linguistics and terminology studies,1467,1655,0.02186452,0.02265447,-0.00078995,20,3fb46f2158,default
2026-03-01,topic,T13260,Linguistics and Language Studies,1414,1741,0.0210746,0.02383169,-0.00275709,21,3fb46f2158,default
2026-03-01,topic,T12658,Language and Culture,1353,2651,0.02016544,0.03628823,-0.01612279,22,3fb46f2158,default
2026-03-01,topic,T13727,Linguistic and Sociocultural Studies,1225,1022,0.01825769,0.01398965,0.00426804,23,3fb46f2158,default
2026-03-01,topic,T13814,Cultural and political discourse analysis,469,696,0.00699009,0.0095272,-0.00253711,24,3fb46f2158,default
2026-03-01,topic,T14170,Classical Studies and Philology,419,294,0.00624488,0.00402442,0.00222046,25,3fb46f2158,default
2026-03-01,topic,T13606,Umberto Eco and Semiotics,72,47,0.00107311,0.00064336,0.00042975,26,3fb46f2158,default
