snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2022-09-01,field_total,ALL,All linguistics (union),67727,79790,1.0,1.0,0.0,0,3fb46f2158,default
2022-09-01,topic,T10759,Translation Studies and Practices,5662,6598,0.08360034,0.08269207,0.00090827,1,3fb46f2158,default
2022-09-01,topic,T10021,EFL/ESL Teaching and Learning,5488,6551,0.0810312,0.08210302,-0.00107182,2,3fb46f2158,default
2022-09-01,topic,T12373,Linguistic research and analysis,4404,4711,0.06502577,0.05904249,0.00598328,3,3fb46f2158,default
2022-09-01,topic,T10265,Multilingual Education and Policy,4293,4410,0.06338683,0.05527008,0.00811675,4,3fb46f2158,default
2022-09-01,topic,T12768,Linguistics and language evolution,4262,4749,0.06292911,0.05951874,0.00341038,5,3fb46f2158,default
2022-09-01,topic,T13122,Linguistics and Cultural Studies,4003,4493,0.05910494,0.05631031,0.00279462,6,3fb46f2158,default
2022-09-01,topic,T13538,Linguistics and Language Analysis,3770,3687,0.05566465,0.0462088,0.00945586,7,3fb46f2158,default
2022-09-01,topic,T14006,"Linguistics, Language Diversity, and Identity",3496,4018,0.051619,0.05035719,0.00126181,8,3fb46f2158,default
2022-09-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",2769,3312,0.04088473,0.04150896,-0.00062423,9,3fb46f2158,default
2022-09-01,topic,T12341,Spanish Linguistics and Language Studies,2724,3656,0.0402203,0.04582028,-0.00559998,10,3fb46f2158,default
2022-09-01,topic,T10383,"Language, Discourse, Communication Strategies",2690,3080,0.03971828,0.03860133,0.00111695,11,3fb46f2158,default
2022-09-01,topic,T14081,Linguistic Education and Pedagogy,2624,3269,0.03874378,0.04097005,-0.00222627,12,3fb46f2158,default
2022-09-01,topic,T12658,Language and Culture,2591,3351,0.03825653,0.04199774,-0.00374121,13,3fb46f2158,default
2022-09-01,topic,T14021,Medieval European Literature and History,2354,2978,0.03475719,0.03732297,-0.00256579,14,3fb46f2158,default
2022-09-01,topic,T12353,Lexicography and Language Studies,2256,3042,0.0333102,0.03812508,-0.00481488,15,3fb46f2158,default
2022-09-01,topic,T13156,Historical Linguistics and Language Studies,2174,2572,0.03209946,0.03223462,-0.00013516,16,3fb46f2158,default
2022-09-01,topic,T13152,French Language Learning Methods,2071,2676,0.03057865,0.03353804,-0.00295939,17,3fb46f2158,default
2022-09-01,topic,T11640,Linguistic Variation and Morphology,2062,2482,0.03044576,0.03110665,-0.00066089,18,3fb46f2158,default
2022-09-01,topic,T13912,"Language, Linguistics, Cultural Analysis",2036,2611,0.03006187,0.0327234,-0.00266153,19,3fb46f2158,default
2022-09-01,topic,T12881,linguistics and terminology studies,1628,1780,0.02403768,0.02230856,0.00172912,20,3fb46f2158,default
2022-09-01,topic,T13260,Linguistics and Language Studies,1386,1734,0.02046451,0.02173205,-0.00126753,21,3fb46f2158,default
2022-09-01,topic,T13310,Subtitles and Audiovisual Media,1132,1357,0.01671416,0.01700714,-0.00029298,22,3fb46f2158,default
2022-09-01,topic,T13727,Linguistic and Sociocultural Studies,898,1080,0.01325911,0.01353553,-0.00027642,23,3fb46f2158,default
2022-09-01,topic,T13814,Cultural and political discourse analysis,730,1254,0.01077857,0.01571626,-0.00493769,24,3fb46f2158,default
2022-09-01,topic,T14170,Classical Studies and Philology,185,237,0.00273155,0.0029703,-0.00023874,25,3fb46f2158,default
2022-09-01,topic,T13606,Umberto Eco and Semiotics,39,102,0.00057584,0.00127836,-0.00070251,26,3fb46f2158,default
